Product ID,Product Name,Category,Quantity in Stock,Unit Price,Supplier,Order Date,Delivery Date,Region,Sales
P9884,Product E,Category 4,10,35.06,Supplier 4,2024-06-24 09:36:37.549433,2024-03-27 09:36:37.579292,North,1579.69
P6748,Product B,Category 1,193,91.21,Supplier 3,2024-11-01 09:36:37.549436,2024-03-18 09:36:37.579294,East,4618.77
P5877,Product E,Category 3,225,25.58,Supplier 1,2024-07-06 09:36:37.549438,2024-07-12 09:36:37.579295,West,2614.87
P8978,Product E,Category 4,125,87.83,Supplier 4,2024-07-31 09:36:37.549440,2024-07-30 09:36:37.579297,North,1190.59
P2198,Product A,Category 2,142,81.09,Supplier 4,2024-02-12 09:36:37.549442,2024-10-06 09:36:37.579299,North,1695.65
P6106,Product E,Category 4,458,66.86,Supplier 4,2024-06-25 09:36:37.549443,2024-03-07 09:36:37.579300,North,1352.35
P3963,Product C,Category 2,188,96.93,Supplier 4,2024-12-16 09:36:37.549445,2025-01-05 09:36:37.579302,North,1501.3
P3612,Product A,Category 2,268,37.41,Supplier 3,2024-11-19 09:36:37.549447,2024-07-30 09:36:37.579304,North,4533.8
P1256,Product E,Category 1,155,71.98,Supplier 2,2025-01-11 09:36:37.549448,2024-11-22 09:36:37.579305,West,1019.2
P9376,Product B,Category 3,289,37.01,Supplier 4,2024-10-28 09:36:37.549450,2024-10-22 09:36:37.579307,South,3706.47
P6626,Product B,Category 3,292,13.48,Supplier 2,2024-02-02 09:36:37.549451,2024-04-27 09:36:37.579309,East,2186.33
P2905,Product D,Category 4,307,71.67,Supplier 4,2024-06-08 09:36:37.549453,2024-05-28 09:36:37.579312,South,3573.51
P1868,Product A,Category 4,323,66.09,Supplier 4,2024-06-30 09:36:37.549455,2024-11-23 09:36:37.579315,East,4389.41
P9352,Product E,Category 4,83,27.24,Supplier 3,2024-03-23 09:36:37.549456,2024-07-20 09:36:37.579318,West,1566.29
P3719,Product B,Category 2,178,96.53,Supplier 3,2024-03-06 09:36:37.549458,2024-12-28 09:36:37.579320,North,4480.08
P2854,Product A,Category 2,407,35.48,Supplier 3,2024-08-21 09:36:37.549460,2024-06-04 09:36:37.579323,South,2557.87
P7308,Product B,Category 3,309,80.56,Supplier 3,2024-05-24 09:36:37.549462,2024-10-09 09:36:37.579326,South,1279.73
P4481,Product A,Category 3,272,88.79,Supplier 2,2024-04-01 09:36:37.549463,2024-05-19 09:36:37.579329,East,3673.8
P9924,Product E,Category 4,397,16.23,Supplier 1,2025-01-14 09:36:37.549465,2024-04-17 09:36:37.579331,North,2526.29
P3148,Product C,Category 3,59,26.25,Supplier 4,2024-09-05 09:36:37.549466,2024-06-04 09:36:37.579334,South,2341.19
P2138,Product D,Category 3,27,16.25,Supplier 2,2024-12-30 09:36:37.549468,2024-09-23 09:36:37.579337,West,3836.58
P6296,Product A,Category 3,161,76.49,Supplier 3,2024-06-23 09:36:37.549470,2024-05-30 09:36:37.579339,South,1932.29
P3938,Product E,Category 2,219,25.25,Supplier 4,2024-01-29 09:36:37.549471,2024-10-29 09:36:37.579341,North,4025.85
P6670,Product D,Category 3,230,87.46,Supplier 3,2024-04-29 09:36:37.549473,2024-05-28 09:36:37.579343,North,2437.77
P5384,Product C,Category 4,18,79.59,Supplier 3,2024-12-17 09:36:37.549475,2024-04-19 09:36:37.579344,West,3131.51
P9860,Product A,Category 3,134,47.95,Supplier 1,2024-07-03 09:36:37.549476,2024-02-23 09:36:37.579346,North,1888.15
P1316,Product D,Category 4,331,11.32,Supplier 1,2024-11-08 09:36:37.549478,2025-01-16 09:36:37.579348,West,2882.5
P7271,Product A,Category 1,484,67.42,Supplier 1,2024-11-23 09:36:37.549480,2024-05-15 09:36:37.579349,South,2450.58
P6048,Product C,Category 2,491,13.13,Supplier 4,2024-05-24 09:36:37.549481,2024-10-11 09:36:37.579351,South,2705.65
P1076,Product B,Category 4,104,72.55,Supplier 1,2024-07-31 09:36:37.549483,2024-05-16 09:36:37.579353,North,2897.25
P4538,Product C,Category 2,36,98.62,Supplier 3,2024-06-08 09:36:37.549485,2024-08-16 09:36:37.579355,South,2984.22
P1677,Product C,Category 3,69,48.89,Supplier 4,2024-08-06 09:36:37.549486,2024-12-14 09:36:37.579356,West,1961.84
P7111,Product A,Category 1,100,63.7,Supplier 3,2025-01-11 09:36:37.549488,2024-07-24 09:36:37.579363,West,3555.18
P2727,Product A,Category 3,213,98.35,Supplier 1,2024-07-13 09:36:37.549489,2024-07-16 09:36:37.579364,North,4553.82
P1233,Product E,Category 2,81,61.59,Supplier 2,2024-03-16 09:36:37.549491,2024-12-12 09:36:37.579366,South,3342.01
P1206,Product D,Category 4,209,96.14,Supplier 3,2024-01-31 09:36:37.549493,2024-11-12 09:36:37.579367,North,3814.87
P4372,Product A,Category 3,219,58.46,Supplier 2,2024-03-09 09:36:37.549494,2024-03-21 09:36:37.579369,West,2067.54
P1062,Product D,Category 1,169,68.2,Supplier 1,2024-05-09 09:36:37.549496,2024-06-06 09:36:37.579371,South,4672.29
P3956,Product A,Category 2,266,31.36,Supplier 3,2025-01-08 09:36:37.549498,2024-04-11 09:36:37.579372,South,2235.11
P5535,Product B,Category 1,167,21.25,Supplier 4,2024-05-19 09:36:37.549499,2024-09-18 09:36:37.579374,South,3983.32
P7175,Product A,Category 2,332,16.26,Supplier 3,2025-01-11 09:36:37.549501,2024-06-18 09:36:37.579376,North,4315.97
P5560,Product C,Category 3,73,70.28,Supplier 4,2024-06-02 09:36:37.549502,2024-06-28 09:36:37.579377,East,4376.11
P8844,Product C,Category 1,324,20.01,Supplier 4,2024-11-05 09:36:37.549504,2024-06-27 09:36:37.579379,South,3952.19
P4818,Product B,Category 2,485,18.99,Supplier 3,2024-05-20 09:36:37.549506,2024-11-21 09:36:37.579380,East,1071.51
P4775,Product A,Category 2,316,42.37,Supplier 1,2024-01-22 09:36:37.549507,2024-12-06 09:36:37.579382,East,2579.21
P2907,Product E,Category 4,373,40.14,Supplier 1,2024-05-06 09:36:37.549509,2024-09-11 09:36:37.579384,North,3848.79
P2382,Product E,Category 1,233,37.44,Supplier 4,2024-04-03 09:36:37.549511,2024-08-22 09:36:37.579385,West,3806.58
P1145,Product B,Category 3,336,55.05,Supplier 3,2024-10-18 09:36:37.549512,2024-03-04 09:36:37.579387,West,1640.15
P1969,Product B,Category 1,391,67.52,Supplier 1,2024-08-28 09:36:37.549514,2024-03-03 09:36:37.579389,East,4171.79
P6519,Product B,Category 3,16,20.51,Supplier 4,2024-08-09 09:36:37.549515,2024-04-27 09:36:37.579390,East,3381.55
P4509,Product C,Category 3,240,28.27,Supplier 1,2024-06-02 09:36:37.549517,2024-07-28 09:36:37.579392,East,2319.78
P2996,Product D,Category 3,196,59.32,Supplier 1,2024-02-27 09:36:37.549519,2024-11-24 09:36:37.579394,West,1651.59
P1023,Product B,Category 4,255,46.93,Supplier 3,2024-12-24 09:36:37.549520,2024-06-04 09:36:37.579395,South,1647.53
P9463,Product B,Category 3,492,31.09,Supplier 3,2024-01-20 09:36:37.549522,2024-11-05 09:36:37.579397,East,1464.9
P6816,Product A,Category 2,136,50.12,Supplier 2,2024-02-26 09:36:37.549524,2025-01-10 09:36:37.579399,East,3858.15
P2332,Product B,Category 2,246,86.85,Supplier 2,2025-01-02 09:36:37.549525,2024-07-25 09:36:37.579400,West,3138.05
P9458,Product A,Category 3,14,67.07,Supplier 1,2024-06-30 09:36:37.549527,2024-09-03 09:36:37.579402,West,1805.75
P5598,Product B,Category 3,419,19.85,Supplier 3,2024-03-31 09:36:37.549529,2024-02-10 09:36:37.579403,South,2847.6
P3640,Product E,Category 3,338,89.53,Supplier 1,2024-06-20 09:36:37.549530,2024-10-03 09:36:37.579405,North,2068.86
P5423,Product E,Category 2,358,24.4,Supplier 3,2024-06-25 09:36:37.549532,2024-03-28 09:36:37.579407,East,3428.36
P6115,Product D,Category 1,409,72.16,Supplier 1,2024-02-24 09:36:37.549533,2024-05-10 09:36:37.579409,East,3774.89
P8130,Product C,Category 2,17,37.57,Supplier 3,2024-11-23 09:36:37.549535,2024-07-07 09:36:37.579410,East,1974.75
P4241,Product C,Category 1,454,83.66,Supplier 1,2024-08-06 09:36:37.549537,2024-03-09 09:36:37.579412,South,4779.75
P9166,Product D,Category 3,176,77.35,Supplier 4,2024-02-28 09:36:37.549538,2024-09-03 09:36:37.579415,West,3039.8
P9411,Product A,Category 4,164,33.58,Supplier 3,2024-12-25 09:36:37.549540,2024-04-12 09:36:37.579418,North,3945.65
P5011,Product E,Category 1,280,96.34,Supplier 4,2024-03-18 09:36:37.549542,2024-04-11 09:36:37.579421,West,4443.95
P8292,Product B,Category 2,370,16.56,Supplier 4,2024-09-07 09:36:37.549543,2024-03-12 09:36:37.579424,East,3066.93
P1464,Product D,Category 1,89,64.98,Supplier 1,2024-05-27 09:36:37.549545,2024-08-24 09:36:37.579426,South,1984.74
P8397,Product A,Category 3,458,99.19,Supplier 3,2024-03-30 09:36:37.549546,2025-01-16 09:36:37.579429,North,1591.71
P9091,Product A,Category 1,98,51.74,Supplier 2,2024-01-29 09:36:37.549548,2024-08-08 09:36:37.579432,South,4039.55
P6735,Product D,Category 1,22,39.88,Supplier 2,2024-01-24 09:36:37.549550,2024-06-08 09:36:37.579434,North,3748.21
P7828,Product E,Category 1,457,29.19,Supplier 2,2024-02-02 09:36:37.549552,2024-04-14 09:36:37.579435,West,4305.68
P2785,Product A,Category 4,372,81.52,Supplier 3,2024-11-02 09:36:37.549553,2024-11-25 09:36:37.579437,South,2506.31
P5600,Product A,Category 1,18,61.26,Supplier 4,2024-11-20 09:36:37.549555,2024-06-26 09:36:37.579439,West,4639.05
P1435,Product B,Category 4,38,13.84,Supplier 1,2024-05-27 09:36:37.549557,2024-07-16 09:36:37.579440,East,1936.45
P4716,Product A,Category 1,465,48.12,Supplier 3,2024-12-27 09:36:37.549558,2024-12-18 09:36:37.579442,North,1761.39
P3733,Product B,Category 3,389,28.88,Supplier 1,2024-01-27 09:36:37.549560,2024-06-22 09:36:37.579443,West,1987.7
P7365,Product E,Category 3,350,82.33,Supplier 1,2024-03-17 09:36:37.549562,2024-03-15 09:36:37.579445,South,2970.14
P2070,Product D,Category 4,27,65.9,Supplier 1,2024-06-11 09:36:37.549563,2024-09-19 09:36:37.579447,West,1942.26
P2929,Product E,Category 2,279,43.07,Supplier 4,2024-09-05 09:36:37.549565,2024-05-25 09:36:37.579449,South,2918.3
P9238,Product E,Category 4,182,83.49,Supplier 3,2024-07-25 09:36:37.549567,2024-03-01 09:36:37.579451,South,2692.95
P5117,Product A,Category 4,429,65.6,Supplier 1,2024-10-14 09:36:37.549568,2024-07-17 09:36:37.579452,West,1115.58
P3478,Product C,Category 1,333,93.46,Supplier 4,2024-02-20 09:36:37.549570,2024-02-07 09:36:37.579454,East,1879.42
P7338,Product A,Category 1,367,80.31,Supplier 2,2024-12-25 09:36:37.549572,2024-12-13 09:36:37.579456,West,4620.16
P3743,Product A,Category 1,220,36.82,Supplier 3,2024-04-17 09:36:37.549573,2024-12-17 09:36:37.579457,East,1296.23
P2091,Product B,Category 2,43,78.48,Supplier 1,2024-12-31 09:36:37.549575,2024-10-18 09:36:37.579459,North,4316.91
P9847,Product E,Category 4,313,87.82,Supplier 1,2024-05-27 09:36:37.549577,2024-05-02 09:36:37.579461,South,3051.69
P4556,Product A,Category 4,282,92.27,Supplier 2,2024-10-29 09:36:37.549578,2024-12-23 09:36:37.579463,North,3641.63
P8922,Product E,Category 3,256,26.32,Supplier 4,2024-12-05 09:36:37.549580,2024-01-19 09:36:37.579466,East,1314.73
P3226,Product D,Category 4,490,12.96,Supplier 2,2024-06-13 09:36:37.549581,2024-03-03 09:36:37.579469,East,3352.85
P6072,Product A,Category 4,143,83.79,Supplier 1,2024-06-26 09:36:37.549583,2024-10-16 09:36:37.579472,South,2638.29
P5063,Product B,Category 2,466,29.65,Supplier 2,2024-11-10 09:36:37.549585,2024-08-10 09:36:37.579475,East,4173.82
P2932,Product A,Category 1,19,78.93,Supplier 4,2024-02-06 09:36:37.549587,2024-05-19 09:36:37.579477,South,1009.31
P8755,Product D,Category 1,113,53.51,Supplier 2,2025-01-06 09:36:37.549588,2025-01-10 09:36:37.579480,West,1153.99
P9939,Product D,Category 4,82,68.3,Supplier 2,2024-04-26 09:36:37.549590,2024-02-22 09:36:37.579482,South,3357.88
P1831,Product E,Category 2,434,67.48,Supplier 4,2024-08-02 09:36:37.549592,2024-04-11 09:36:37.579484,North,2044.79
P9452,Product B,Category 4,94,17.08,Supplier 4,2024-02-09 09:36:37.549593,2024-04-16 09:36:37.579485,North,3470.96
P5841,Product E,Category 2,144,62.58,Supplier 1,2024-08-16 09:36:37.549595,2024-12-21 09:36:37.579487,East,4746.58
P2762,Product E,Category 4,487,49.42,Supplier 3,2025-01-06 09:36:37.549597,2024-03-02 09:36:37.579489,North,4299.15
P4352,Product C,Category 2,245,40.29,Supplier 4,2024-03-29 09:36:37.549598,2024-08-04 09:36:37.579490,East,1528.05
P6513,Product B,Category 1,326,71.12,Supplier 3,2024-09-29 09:36:37.549600,2024-04-26 09:36:37.579492,West,2093.88
P1040,Product E,Category 2,4,71.93,Supplier 4,2024-04-18 09:36:37.549602,2024-08-21 09:36:37.579494,South,4942.75
P9514,Product A,Category 3,215,18.39,Supplier 1,2024-09-06 09:36:37.549603,2024-08-19 09:36:37.579495,East,1244.41
P8933,Product A,Category 1,384,41.39,Supplier 4,2024-12-23 09:36:37.549605,2024-05-26 09:36:37.579497,South,2291.66
P9870,Product A,Category 1,193,15.21,Supplier 1,2024-04-28 09:36:37.549607,2024-08-26 09:36:37.579498,East,2244.95
P8188,Product A,Category 3,208,72.76,Supplier 2,2024-04-02 09:36:37.549608,2024-11-13 09:36:37.579500,West,2970.99
P8959,Product C,Category 1,190,11.27,Supplier 2,2024-07-26 09:36:37.549610,2024-08-05 09:36:37.579501,West,3331.71
P3763,Product E,Category 3,117,71.69,Supplier 4,2024-02-04 09:36:37.549612,2024-06-19 09:36:37.579503,West,2967.11
P7769,Product E,Category 1,463,81.63,Supplier 4,2024-08-07 09:36:37.549613,2025-01-10 09:36:37.579505,West,1542.19
P6862,Product E,Category 4,75,64.37,Supplier 4,2024-05-27 09:36:37.549615,2024-08-12 09:36:37.579506,North,1665.4
P7343,Product B,Category 1,189,57.44,Supplier 3,2024-08-01 09:36:37.549616,2024-07-18 09:36:37.579508,West,2180.74
P5065,Product D,Category 4,356,64.91,Supplier 3,2024-10-20 09:36:37.549618,2024-06-17 09:36:37.579510,North,4332.11
P5202,Product A,Category 1,396,69.71,Supplier 1,2024-08-05 09:36:37.549620,2024-09-29 09:36:37.579511,West,2100.41
P3934,Product E,Category 3,399,59.09,Supplier 3,2024-12-31 09:36:37.549621,2024-11-13 09:36:37.579513,South,4850.17
P4166,Product A,Category 2,9,70.52,Supplier 2,2024-10-23 09:36:37.549623,2024-06-19 09:36:37.579514,North,3722.67
P3150,Product D,Category 4,197,61.38,Supplier 4,2024-07-30 09:36:37.549624,2024-04-08 09:36:37.579516,West,4634.55
P3593,Product E,Category 4,246,79.81,Supplier 2,2024-06-12 09:36:37.549626,2024-03-29 09:36:37.579518,West,4941.07
P9395,Product E,Category 2,11,41.39,Supplier 4,2024-06-03 09:36:37.549628,2024-12-04 09:36:37.579523,North,2515.74
P7096,Product C,Category 3,24,30.82,Supplier 3,2024-02-14 09:36:37.549629,2024-06-21 09:36:37.579525,East,1051.56
P3968,Product E,Category 1,476,82.48,Supplier 2,2024-06-29 09:36:37.549631,2024-11-27 09:36:37.579527,West,2648.59
P7894,Product E,Category 2,146,49.03,Supplier 1,2024-06-29 09:36:37.549633,2025-01-03 09:36:37.579528,West,3160.36
P3975,Product B,Category 4,214,85.73,Supplier 2,2024-01-22 09:36:37.549634,2024-10-03 09:36:37.579530,South,2341.58
P1514,Product C,Category 1,123,69.82,Supplier 1,2024-01-21 09:36:37.549636,2024-01-31 09:36:37.579531,East,4961.77
P6362,Product A,Category 2,215,19.33,Supplier 1,2024-07-26 09:36:37.549638,2024-07-22 09:36:37.579533,North,4181.28
P5524,Product C,Category 4,157,31.26,Supplier 1,2025-01-02 09:36:37.549639,2024-02-12 09:36:37.579535,East,3670.51
P2628,Product A,Category 2,332,93.07,Supplier 2,2024-05-29 09:36:37.549641,2024-11-27 09:36:37.579536,West,4863.11
P7243,Product D,Category 1,283,98.07,Supplier 4,2024-03-24 09:36:37.549642,2024-11-11 09:36:37.579538,South,3503.15
P5298,Product E,Category 1,44,25.88,Supplier 2,2024-12-27 09:36:37.549644,2024-08-21 09:36:37.579540,North,2605.39
P1634,Product B,Category 4,217,61.06,Supplier 3,2024-08-10 09:36:37.549646,2024-05-24 09:36:37.579541,South,2173.03
P4663,Product E,Category 1,191,44.71,Supplier 4,2024-11-22 09:36:37.549656,2024-05-28 09:36:37.579543,South,1203.44
P2093,Product D,Category 4,428,61.74,Supplier 1,2024-06-01 09:36:37.549658,2024-04-16 09:36:37.579545,North,4247.33
P1306,Product C,Category 1,73,30.89,Supplier 3,2024-08-17 09:36:37.549660,2024-08-18 09:36:37.579546,East,3477.79
P7186,Product A,Category 2,6,28.01,Supplier 2,2024-07-05 09:36:37.549661,2024-11-20 09:36:37.579548,North,3220.02
P9646,Product E,Category 1,487,56.97,Supplier 4,2024-11-06 09:36:37.549663,2024-02-18 09:36:37.579549,West,4872.29
P4503,Product C,Category 1,114,74.79,Supplier 1,2024-03-29 09:36:37.549664,2024-03-15 09:36:37.579551,North,3653.11
P7425,Product A,Category 1,281,49.66,Supplier 4,2024-03-25 09:36:37.549666,2024-04-24 09:36:37.579553,West,1058.71
P5129,Product B,Category 2,305,11.59,Supplier 1,2024-02-07 09:36:37.549668,2024-11-14 09:36:37.579555,East,2553.22
P3792,Product B,Category 1,36,49.74,Supplier 2,2024-08-17 09:36:37.549670,2024-07-15 09:36:37.579558,East,3078.78
P9762,Product A,Category 1,63,52.85,Supplier 2,2024-12-16 09:36:37.549671,2024-10-29 09:36:37.579561,South,4393.25
P9098,Product D,Category 1,63,76.85,Supplier 2,2024-07-14 09:36:37.549673,2024-06-15 09:36:37.579564,South,2531.26
P7339,Product E,Category 1,430,81.8,Supplier 1,2025-01-01 09:36:37.549674,2024-02-03 09:36:37.579566,East,4632.54
P7443,Product D,Category 2,68,27.84,Supplier 3,2024-04-23 09:36:37.549676,2024-10-17 09:36:37.579569,South,4783.74
P9933,Product B,Category 4,22,46.22,Supplier 1,2024-06-12 09:36:37.549678,2024-09-22 09:36:37.579572,East,4099.53
P2824,Product D,Category 3,439,25.5,Supplier 4,2025-01-13 09:36:37.549679,2024-11-22 09:36:37.579575,North,3143.14
P7768,Product A,Category 1,47,86.23,Supplier 2,2024-05-07 09:36:37.549681,2024-02-12 09:36:37.579577,West,4200.6
P7465,Product C,Category 1,463,34.41,Supplier 3,2024-06-22 09:36:37.549682,2024-05-11 09:36:37.579580,South,1596.46
P6186,Product C,Category 4,288,96.31,Supplier 2,2024-10-10 09:36:37.549684,2024-11-24 09:36:37.579583,West,1708.13
P3188,Product B,Category 1,380,33.0,Supplier 3,2024-05-10 09:36:37.549686,2024-12-13 09:36:37.579585,South,3984.41
P7549,Product B,Category 4,141,98.1,Supplier 2,2024-07-28 09:36:37.549687,2024-04-29 09:36:37.579587,North,4847.4
P9822,Product A,Category 2,26,91.31,Supplier 2,2024-04-22 09:36:37.549689,2024-04-19 09:36:37.579589,West,4344.14
P5175,Product A,Category 2,109,48.51,Supplier 2,2024-06-04 09:36:37.549690,2024-05-31 09:36:37.579591,South,3921.69
P2490,Product A,Category 2,162,16.32,Supplier 4,2025-01-09 09:36:37.549692,2024-08-24 09:36:37.579592,North,1854.38
P9284,Product D,Category 4,94,58.03,Supplier 1,2024-06-15 09:36:37.549694,2024-11-26 09:36:37.579594,East,4060.78
P1923,Product C,Category 4,125,41.81,Supplier 3,2024-01-18 09:36:37.549695,2025-01-13 09:36:37.579596,East,4075.94
P7484,Product A,Category 1,152,73.43,Supplier 2,2024-02-14 09:36:37.549697,2024-04-22 09:36:37.579597,North,3138.2
P7099,Product D,Category 4,38,91.8,Supplier 3,2024-06-14 09:36:37.549699,2024-07-03 09:36:37.579599,East,4251.02
P4026,Product B,Category 3,352,12.1,Supplier 1,2025-01-05 09:36:37.549700,2024-04-27 09:36:37.579601,West,2324.68
P8924,Product E,Category 4,397,77.17,Supplier 4,2024-04-30 09:36:37.549702,2024-08-21 09:36:37.579602,North,3128.48
P5598,Product E,Category 4,138,82.47,Supplier 1,2024-12-21 09:36:37.549704,2025-01-16 09:36:37.579604,West,2714.15
P8875,Product E,Category 4,141,87.0,Supplier 1,2024-03-29 09:36:37.549705,2024-05-07 09:36:37.579607,East,1715.78
P7053,Product D,Category 3,84,70.73,Supplier 2,2024-05-04 09:36:37.549707,2024-12-25 09:36:37.579608,South,1027.75
P7098,Product E,Category 1,263,30.09,Supplier 1,2025-01-01 09:36:37.549709,2024-02-24 09:36:37.579610,East,3596.96
P4952,Product B,Category 4,15,74.14,Supplier 1,2024-12-11 09:36:37.549712,2024-07-20 09:36:37.579611,North,3574.76
P4121,Product A,Category 1,162,95.89,Supplier 2,2024-12-06 09:36:37.549714,2024-03-08 09:36:37.579700,North,1909.97
P4167,Product B,Category 2,46,66.36,Supplier 1,2024-11-16 09:36:37.549717,2024-07-08 09:36:37.579704,North,1694.15
P9225,Product D,Category 2,479,98.77,Supplier 2,2025-01-15 09:36:37.549720,2024-03-01 09:36:37.579706,West,3407.4
P4245,Product B,Category 2,117,42.09,Supplier 2,2024-09-18 09:36:37.549722,2024-09-05 09:36:37.579708,West,2663.67
P3789,Product E,Category 3,448,87.94,Supplier 2,2024-02-05 09:36:37.549725,2024-07-26 09:36:37.579709,East,3985.63
P8362,Product D,Category 1,410,84.86,Supplier 1,2024-06-11 09:36:37.549728,2024-07-27 09:36:37.579711,North,1993.73
P6532,Product C,Category 2,317,42.57,Supplier 4,2024-08-16 09:36:37.549730,2024-07-20 09:36:37.579713,South,4812.11
P2255,Product B,Category 3,270,89.96,Supplier 2,2024-06-13 09:36:37.549733,2025-01-02 09:36:37.579714,East,1167.03
P2563,Product C,Category 2,105,87.93,Supplier 4,2024-04-30 09:36:37.549736,2024-06-07 09:36:37.579716,East,2938.42
P9402,Product D,Category 1,438,75.61,Supplier 1,2024-08-07 09:36:37.549738,2024-09-08 09:36:37.579718,North,1673.03
P1946,Product A,Category 2,276,35.03,Supplier 4,2024-04-12 09:36:37.549741,2024-06-10 09:36:37.579719,South,2068.3
P7269,Product B,Category 1,255,25.9,Supplier 4,2024-02-19 09:36:37.549744,2024-08-31 09:36:37.579721,East,3294.91
P6939,Product A,Category 3,246,96.57,Supplier 1,2024-07-28 09:36:37.549747,2024-01-24 09:36:37.579723,West,4683.34
P7215,Product B,Category 4,319,27.03,Supplier 3,2024-06-23 09:36:37.549750,2024-01-20 09:36:37.579724,North,4593.89
P7866,Product B,Category 3,207,73.37,Supplier 3,2024-01-19 09:36:37.549753,2025-01-03 09:36:37.579726,North,3405.05
